path,rows,columns,card_columns,move_columns,damage_columns,energy_columns,hp_columns,effect_columns,has_move_related_column
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_82.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_202.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_70.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_126.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_198.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_102.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_114.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_186.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_162.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_174.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_195.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_171.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_183.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_211.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_223.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_259.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_235.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_283.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_271.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_247.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_295.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_123.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_147.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_111.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_135.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_159.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_74.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_2.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_71.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_83.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_11.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_59.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_254.jsonl,10,30,"[""variant_name"", ""baseline_name"", ""player_card"", ""opponent_card"", ""prize_cards_remaining""]","[""player_damage_fraction"", ""opponent_damage_fraction"", ""legal_move_count"", ""legal_moves""]","[""player_damage"", ""opponent_damage"", ""player_damage_fraction"", ""opponent_damage_fraction""]","[""player_energy"", ""opponent_energy""]",[],[],True
